id	category	ask
4094	lasttime	我的订单最晚到店没有限制吧，我们要21:00以后到
4095	lasttime	我的动车还没到站，房间可预留吗？
4096	lasttime	我的高铁14：40到，早上10点多订的房只保留到14点，可否延到16点
4097	lasttime	六点前没有到酒店需要保留房间
4098	lasttime	我的酒店订单会帮我一直保留吗
4099	lasttime	我订的到店时间是多少？
4100	lasttime	我订的二间房已付现金，晚一点到店，请务必保留
4101	lasttime	我订的房不能6点钟之前入住，是否迟到一点
4102	lasttime	我订的房间能否保留时间长点
4103	lasttime	我订的房要保留到零晨6点，因我的高铁是23:00到厦门的
4104	lasttime	我订的今晚的酒店还有保留么
4105	lasttime	我订的今晚锦江之星，我大概18:30才能到
4106	lasttime	我订的酒店房间麻烦帮我保留到今天23:00
4107	lasttime	我订的酒店房间最晚保留时间没法入住，应该怎么弄
4108	lasttime	我订的酒店晚点到不会被取消吧
4109	lasttime	我订的酒店已在线支付，是否是两点后随时可入住？
4110	lasttime	最晚到店时间写错了 过了到店时间房间还会保留嘛
4111	lasttime	我订好的房间等会来，房间还在吧
4112	lasttime	我订好了单，但是会晚点儿到，这个房间会为我们保留吧
4113	lasttime	我订了今晚的酒店，但飞机延误，无法七点赶到酒店办理入住手续
4114	lasttime	我订了酒店，要24点以后到，但是写的是18点
4115	lasttime	我定的房间可能要到晚上8点左右能入住
4116	lasttime	我定的房间是不是写的最晚到店时间什么时候到都可以
4117	lasttime	我定的酒店下午4点左右到
4118	lasttime	我定了酒店，车22点才到
4119	lasttime	我定了两个房间，到店时间请更改为晚上八点
4120	lasttime	我付款了房间会一直保留吗？
4121	lasttime	我刚才订单需要更改最晚到店时间
4122	lasttime	我刚才看到您这边是最晚9点入住是吗
4123	lasttime	我刚订了酒店，最后的入住时间是什么？
4124	lasttime	我刚定了一间商务双人床，到店时间会比较晚12点左右
4125	lasttime	我刚刚在那儿定的房间。 晚会儿到可以吗？
4126	lasttime	我还在路上，可以推迟到店保留房间吗
4127	lasttime	我行程有变，估计会晚些
4128	lasttime	我会超过6点到达酒店，可以保留预定吧
4129	lasttime	我交了保证金，但是估计得晚2小时到
4130	lasttime	我今天晚上11点之前到 因为现在有点事情需要解决
4131	lasttime	我今天预定的上海华轩里酒店肯定入住，务必保留，大概八九点到宾馆
4132	lasttime	我今晚去记得留房给我哦
4133	lasttime	我酒店到的比较晚怎么保留
4134	lasttime	我看电影看到10点能住吗
4135	lasttime	我看订房是保留到五点，我地晚上快十一点到呢
4136	lasttime	我看了一下我的订单，说的只为我保留到22点，但是我22点前到不了
4137	lasttime	我看页面上最晚时间是18：00，确定没有问题吧？
4138	lasttime	我可能会来的有点晚哈
4139	lasttime	我可能会十月一号晚上八点到九点之间到，这样会被取消吗
4140	lasttime	我可能会晚一点到没有影响吧？
4141	lasttime	我可能晚到预定酒店，要保留房间
4142	lasttime	我可能晚点入住，但今天肯定入住，押金已经交了
4143	lasttime	我可能晚点入住，我可以先付款吗
4144	lasttime	我可能要23点之后到你们酒店，会留房间吗？已经订好的。
4145	lasttime	我可能要9点才能到，房间还给我留着没
4146	lasttime	我可能要八点多才到噢，帮我留一个标间大房
4147	lasttime	我可能要晚点入住
4148	lasttime	我可能要晚一点拿房，可以吗
4149	lasttime	我六点到不了堵车，可以现在付钱么
4150	lasttime	我六点前到不了，但一定要入住，应该没问题吧
4151	lasttime	我六点以前来不及办理入住，差不多晚上九点多才可以办理入住
4152	lasttime	我们定了一个房，但是11点来不到！可以给我们留晚一点吗？
4153	lasttime	我们可能到酒店的时间会晚一点，那么预订的房间就没有了吗
4154	lasttime	我们可能会晚到请留房
4155	lasttime	我们可能晚一点到酒店，现在联系不到酒店怎么办
4156	lasttime	我们六点到不了怎么办
4157	lasttime	我们入住时间2月18日20点，帮我备注一下吧
4158	lasttime	我们要13号晚上12：00左右才到。
4159	lasttime	我明天十点左右到达，请留好房间
4160	lasttime	我明天晚上21：30左右才能办理入住没问题吧？
4161	lasttime	我能不能修改最晚入住时间
4162	lasttime	我人还在路上堵车、赶不上预约时间办手续入住要咋办
4163	lasttime	因今天航班天气不好，延误时间，可能要十一左右才到
4164	lasttime	我是18号晚上八点多的飞机到机场，到酒店估计得十点多了
4165	lasttime	我是5月9号晚上的飞机，到达广州时间是10号凌晨12点半，房间留住
4166	lasttime	我是6月16日晚上19点左右才能到酒店，请帮我加一下备注
4167	lasttime	我是不是要在最晚入住时间之前到店？
4168	lasttime	我是今晚要入住酒店的。18点没有过去，会晚一点
4169	lasttime	我是晚上7:30火车到泰州，要8:00以后才能入住
4170	lasttime	我是预付订单，可以全天保留？
4171	lasttime	我是预付订单，晚到也没关系是吗？
4172	lasttime	我是在线支付的，如果晚到店是否会被取消房间
4173	lasttime	我是在线支付了房费我明天大概八点左右才能到店可以吧
4174	lasttime	我说明天晚上差不多十一点左右才能到达香格里拉，你上面写的必须2点入住，怎么办
4175	lasttime	我晚到了房间还有吗
4176	lasttime	我晚上10点多才能到，我看办理入住的是19:00整，可我到的晚，能行的吧！
4177	lasttime	我晚上23点到酒店，确定入住，要保留房间至23:00点
4178	lasttime	我网上订的房，后来没去住，打电话说网上定的到时间不住就自动退了，
4179	lasttime	我网上订房，凌晨2点左右到没问题吧？
4180	lasttime	我忘记填写预计入住时间了，可以更改吗？
4181	lasttime	我下订单之后必须在18点之前去前台对么
4182	lasttime	我现在从青岛出发，可能6点到不了酒店，订单能帮我保留吗？
4183	lasttime	我现在订了房，凌晨过去
4184	lasttime	我现在下订单全额付款为什么提示最晚18点到
4185	lasttime	我现在预定的房间明天那个时间去都可以吗
4186	lasttime	我现在预定房间，我晚上才能到店入住可以吗
4187	lasttime	我想一下 后台可以延迟最晚入住时间吗
4188	lasttime	我想知道酒店的最晚入住办理时间 怎么查
4189	lasttime	我要九点左右才能入住！酒店会取消我的订单吗？
4190	lasttime	我要入住当日房间全天保留。
4191	lasttime	我要晚一点办理入住
4192	lasttime	我要晚一点到你们酒店
4193	lasttime	我已订好了，那怎么样保留到晚上8点
4194	lasttime	我已付款 不需18点前到店吧
4195	lasttime	我已经担保不可撤销预订房间，干嘛还要限制我到店时间啊？
4196	lasttime	我已经订了两间房，我要17号凌晨一点过和两点才能去入住，
4197	lasttime	我已经定好，但是可能到店时间要晚怎么办
4198	lasttime	我已经预订了，但是是到店支付，可我六点不能到，已经打电话说了，酒店会给我留房吗
4199	lasttime	我已經預訂房間，并已支付訂金，但需要晚上10點才到店行嗎
4200	lasttime	我已预订酒店，是需要在18点前入住吗？
4201	lasttime	我已预付的订单是不是没有最晚到店时间要求？
4202	lasttime	我预订22号的房间，怎么显示最晚到店18:00
4203	lasttime	我预订的房间在预订时间到不了，请帮我保留
4204	lasttime	我预订的酒店并没有最晚到店时间该怎么办
4205	lasttime	我预订的酒店要晚一点入住，可以保留到几点？
4206	lasttime	我预定的到酒店的时间保留可以更改吗
4207	lasttime	我预定的房18:00不能赶到，已付房费，请保留房间。
4208	lasttime	我预定的酒店入住时间最晚是18.00但是晚点了该怎么办
4209	lasttime	我预定的客房、预约时间赶不上、要咋办
4210	lasttime	我预定的这间房，最晚到店时间是否改为21:00。 18:00前可能到不了
4211	lasttime	我预定了今晚一个房间，为我保留到18点，但是我得九十点的样子才能到南京入住。
4212	lasttime	我预定了一家酒店 不过20点之前没办法过去
4213	lasttime	我原来订了23日晚的房，估计明晚23点半后到达。如何留住房？
4214	lasttime	我在成都准备坐飞机，1点多到啊，请留房！
4215	lasttime	我在去酒店的路上，马上快20:00了，希望能延迟半小时左右
4216	lasttime	我在微信上订好了房间晚上几点过去取房卡都可以吗
4217	lasttime	我在线支付费用，还有最晚到店时间吗
4218	lasttime	我在最晚时间没到怎么办
4219	lasttime	我这边航班因天气延误，晚点入住有影响吗
4220	lasttime	我这边火车晚点了可能会很晚到，我房间可以预留到什么时间
4221	lasttime	我这个订单有到店时间限制吗
4222	lasttime	我这个在网上订完可能得明天晚上十点左右到 没影响吧
4223	lasttime	我正准上飞机，请保留到12点钟
4224	lasttime	我支付完房费当天晚点入住也行吗？
4225	lasttime	我坐的飞机要12点多才到重庆，怎么填写备注
4226	lasttime	下午6点左右饭店还会保留房间吗
4227	lasttime	显示最晚到店18点，我21点之后才能到店
4228	lasttime	现在我有点事，可以等会再过去吗？
4229	lasttime	想问酒店最晚入住时间可以修改么
4230	lasttime	想修改最晚到店时间
4231	lasttime	信用卡担保但是六点之前无法入住
4232	lasttime	需要保留房间，人已到，但到酒店还需要点时间
4233	lasttime	需要晚上10点到店，请帮我看下有没有注明
4234	lasttime	要晚上11点才下飞机，会取消订单吗？
4235	lasttime	也就是说我担保的话晚上10点到也是可以的咯？
4236	lasttime	已付款的最晚几点到
4237	lasttime	已经担保的房间，最晚到店时间是什么？
4238	lasttime	已经付款了，能晚到店
4239	lasttime	已经交钱的房间可以保留到晚上十二点吗？
4240	lasttime	已经预付房费的房间是不是会保留一整天的？
4241	lasttime	已经支付的订单怎么查询最晚到店时间
4242	lasttime	已经支付房费，超时到店会取消吗
4243	lasttime	因为飞机的原因可能在凌晨点左右才能到酒店。
4244	lasttime	因为航班延误，可以延迟酒店入住时间吗
4245	lasttime	因为列车到长沙已经八点了，我想酒店帮我把房间留到九点半可以吗
4246	lasttime	因为没有预付，想确认下房间没问题吧，下午5点前到
4247	lasttime	因為飛機延誤，晚到酒店
4248	lasttime	由于堵车，可能会延迟到店，麻烦留房
4249	lasttime	有点塞车还没到，麻烦房间记得预留着，感谢
4250	lasttime	预订的房间到几点取消
4251	lasttime	预订的房间中午之前12点到吗
4252	lasttime	预订的房间最晚在几点前入住
4253	lasttime	预订了太晚去会保留吗
4254	lasttime	预定29日的，我要在几点到达酒店
4255	lasttime	预定成功后到店时间有限制吗？我可能大约晚上8点左右到上海
4256	lasttime	预定的房间不能赶到最晚保留时间去住怎么办
4257	lasttime	预定房间按时到不了店
4258	lasttime	预定好最晚几点到酒店
4259	lasttime	预定那天我不能在11点前到达，怎么办?
4260	lasttime	预定需几点前办理入住
4261	lasttime	预定之后、第二天凌晨1点可以入住么
4262	lasttime	预付订单，晚于7点到店，房间是否有保留？
4263	lasttime	预付订单到店时间是不是没有要求
4264	lasttime	预付订单是不是整晚保留房间？
4265	lasttime	预付订单晚上比较晚入住没事吧？忘记选入住时间了
4266	lasttime	预付订单为什么不能选择最晚保留时间
4267	lasttime	预付或者担保是不是全天保留房间
4268	lasttime	预付完的订单，当天到店时间有限制吗
4269	lasttime	预约成功还可以更改到店时间吗
4270	lasttime	原定22:00到店时间需延后半个小时
4271	lasttime	在6:00之前未到店，是否预留房间
4272	lasttime	已经支付房费了，还有最晚到店时间吗
4273	lasttime	在线付，酒店可以预留多久
4274	lasttime	在线付款后 晚到会不会没房
